AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,100,6.3,0.56,0.51,,,41.14,85570,1.5,24.45,31.93,41.74,47.89,54.63,50850,66420,86820,99610,113630,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,410,10,2.355,2.06,,,29.7,61780,2.2,21.07,23.9,28.67,32.76,39.38,43830,49710,59630,68130,81910,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,990,5.8,5.679,1.21,,,25.23,52480,1.5,16.59,20.17,24.27,29.24,35.83,34510,41960,50480,60810,74530,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,160,8.1,0.904,0.77,,,47.3,98390,2.6,30.29,37.99,48.17,53.56,65.77,63010,79020,100190,111410,136800,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,80,10.2,0.459,0.84,,,36.34,75590,3,22.19,30.31,34.5,43.26,48.3,46160,63030,71760,89980,100460,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,80,10.6,0.453,1.07,,,51.51,107150,2,38.23,44.24,48.1,60.27,67.96,79520,92030,100050,125360,141350,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,310,6.2,1.789,0.81,,,40.83,84920,1.5,27.24,32.82,38.71,48.02,54.24,56650,68270,80510,99880,112830,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,270,18.4,1.543,1.72,,,42.91,89250,5.6,23.55,34.06,44.13,49,56.86,48990,70850,91780,101910,118270,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,1270,6.7,7.29,0.7,,,46.54,96790,2,30.03,36.63,46.74,57.67,64.82,62460,76180,97220,119950,134820,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,340,8.5,1.982,1.49,,,36.23,75360,2,25.73,29.67,35.57,39.21,48.72,53510,61720,73990,81550,101350,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,90,21.1,0.508,0.85,,,37.54,78070,6.9,25.31,30.23,36.22,45.84,51.92,52640,62870,75330,95340,107990,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,160,16.8,0.898,1.36,,,32.4,67390,8.1,18.52,22.4,30.92,38.73,50.6,38520,46600,64310,80550,105240,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,810,6.7,4.656,1.65,,,37.02,77010,2.4,22.8,29.06,36.97,43.24,53.34,47420,60440,76900,89940,110950,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,50,31.7,0.263,1.56,,,59.29,123320,12.4,37.22,37.26,47.22,61.9,94.8,77410,77500,98210,128750,197190,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,40,6.7,0.254,0.36,,,40.86,84980,1.6,22.04,26.25,34.83,52.06,73.42,45850,54590,72440,108280,152720,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,80,3.9,0.433,2.08,,,37.35,77680,1.5,23.11,25.45,39,44.51,54.44,48080,52940,81110,92580,113240,,
30700,"Lincoln, NE",4,NE,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,240,15.7,1.392,1.29,,,40.23,83680,2.1,28.86,31.95,39.3,48.28,52.95,60020,66450,81740,100420,110140,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,7740,2.2,23.032,0.68,,,35.05,72910,1.4,17.76,23.74,32.04,45.01,52.44,36930,49380,66650,93630,109080,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,1140,5.3,3.394,0.99,,,36.35,75600,1.5,23.99,28.58,32.37,40.25,52.05,49910,59450,67340,83710,108260,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,240,7.2,0.726,0.66,,,38.65,80400,2.3,24.89,29.2,35.43,43.47,52.95,51760,60740,73680,90420,110130,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,600,8.7,1.796,1.57,,,27.88,58000,2.5,17.35,21.39,26.56,31.56,41.23,36090,44500,55250,65640,85750,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,1690,3.8,5.017,1.06,,,22.91,47650,2.7,16,17.76,19.98,25.81,31.52,33270,36930,41550,53680,65560,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,320,5.1,0.942,0.8,,,48.31,100490,1.9,27.88,37.92,49.95,58.54,67.46,57980,78880,103890,121770,140320,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,180,7.2,0.546,1,,,37.32,77630,2,21.28,28.95,35.51,45.3,54.21,44260,60220,73850,94220,112750,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,70,12.8,0.201,0.48,,,48.64,101180,6.4,30.04,37.52,42.03,65.65,70.37,62470,78040,87420,136560,146370,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,570,3.6,1.685,0.76,,,38.74,80590,0.9,25.08,30.31,38.57,47.43,52.13,52160,63040,80230,98650,108420,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,420,12.2,1.237,1.38,,,39.86,82900,2.5,23.96,30.28,38.83,52.24,53.82,49840,62990,80770,108660,111940,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,1520,8.7,4.508,0.43,,,44.78,93150,2.3,28.92,35.95,46.53,49.58,61.74,60150,74780,96790,103130,128420,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,160,17.4,0.485,0.36,,,36.38,75670,4.4,23.74,26.05,37.99,39.92,51.63,49380,54190,79020,83030,107400,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,140,17,0.429,0.72,,,26.99,56140,7,11.7,18.51,25.57,37.84,37.95,24340,38490,53180,78700,78940,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,160,19,0.484,0.74,,,25.31,52650,4.3,13.29,17.46,22.13,31.28,37.2,27650,36310,46040,65060,77370,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,300,3.6,0.882,0.31,,,35.77,74400,1.8,18.88,23.36,35.55,46.39,54.44,39270,48590,73940,96490,113240,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,90,11.7,0.267,0.38,,,37.02,77010,3.5,26.47,29.03,34.83,44.3,51.65,55050,60380,72450,92140,107430,,
30780,"Little Rock-North Little Rock-Conway, AR",4,AR,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,100,4.3,0.29,1.39,,,30.74,63950,4.5,17.98,19.51,25.61,37.53,52.93,37400,40570,53270,78050,110090,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2160,2.3,32.589,0.96,,,40.07,83350,0.9,15.39,23.03,35.75,51.48,69.15,32020,47900,74360,107070,143840,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,30,23.7,0.509,0.15,,,32.49,67570,6.4,15.62,17.69,30.69,41.3,57.96,32490,36800,63840,85900,120560,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,40,30.9,0.574,0.52,,,47.93,99690,9.6,28.64,35.72,47.4,62.1,74.57,59570,74290,98600,129160,155100,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,280,3.9,4.19,0.89,,,28.03,58310,2.1,13.12,16.26,23.77,35.02,50.62,27290,33820,49440,72850,105280,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,60,23.2,0.916,0.78,,,63.33,131730,6,30.93,43.28,65.26,79.51,80.13,64330,90020,135730,165370,166670,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,130,2.4,1.948,0.88,,,37.09,77140,1.2,18.35,29.39,35.58,48.02,62.03,38170,61130,74010,99870,129030,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,60,19.4,0.924,1.03,,,34.02,70760,9.7,17.54,27.52,34.66,39.97,48.14,36470,57250,72090,83140,100130,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,790,2.1,11.974,1.15,,,47.39,98560,1.4,23.07,32.51,41.01,62.28,76.83,47990,67610,85300,129540,159810,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,190,26.8,2.888,2.17,,,23.82,49540,5,15.23,15.23,18.58,24.03,34.46,31680,31680,38650,49980,71680,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,90,7.8,1.317,2.2,,,43.42,90320,3.1,15.08,23.56,39.64,57.44,77.78,31360,48990,82440,119470,161790,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,130,3.3,1.894,2.88,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,180,3,2.736,0.97,,,29.58,61520,3.3,15.18,15.18,24.62,39.94,52.42,31580,31580,51210,83080,109040,,
30860,"Logan, UT-ID",4,UT,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,80,14.3,1.195,1.11,,,36.5,75920,5.4,20.26,25.08,33.24,45.55,55.08,42130,52170,69130,94750,114560,,
30980,"Longview, TX",4,TX,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1080,3.4,11.485,0.34,,,36.77,76480,1.7,18.49,24.44,33.73,46.24,59.78,38450,50840,70150,96180,124350,,
30980,"Longview, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,100,15.9,1.021,0.3,,,40.7,84650,2.1,24.91,31.39,39.99,48.05,53.94,51810,65290,83170,99950,112200,,
30980,"Longview, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,60,9.2,0.613,0.54,,,30.22,62850,1.2,22.1,23.67,28.3,34.9,45.32,45970,49240,58870,72580,94260,,
30980,"Longview, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,280,3.3,2.948,0.63,,,24.32,50580,1.6,14.52,18.28,23.15,28.73,36.38,30200,38030,48150,59750,75660,,
30980,"Longview, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,130,6,1.363,0.62,,,38.77,80640,2.6,27.52,30.49,37.31,46.24,51.94,57230,63410,77610,96180,108040,,
30980,"Longview, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,40,18.3,0.385,0.43,,,28.88,60070,8.3,16.07,23.58,26.28,30.24,40.01,33420,49040,54660,62900,83220,,
30980,"Longview, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,180,7.6,1.934,0.19,,,51.26,106610,4.4,28.74,40.53,52,61.91,71.21,59790,84310,108150,128780,148130,,
30980,"Longview, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,90,9.8,0.917,0.33,,,35.85,74570,5.7,18.3,20.58,33.68,46.76,53.38,38060,42810,70050,97260,111030,,
30980,"Longview, TX",4,TX,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,40,13.2,0.375,0.53,,,42.75,88910,1.3,28.79,31.79,39.32,52.98,62.97,59880,66130,81780,110190,130990,,
31020,"Longview, WA",4,WA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,560,3.5,13.953,0.41,,,45.82,95310,1.8,25.17,32.8,44.18,58.29,72.5,52350,68220,91890,121240,150800,,
31020,"Longview, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,50,20.3,1.135,0.33,,,50.76,105570,3.8,38.96,43.19,48.35,58.6,61.56,81040,89830,100570,121890,128040,,
31020,"Longview, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,30,11.5,0.804,0.7,,,35.76,74380,3.3,24.35,26.46,37.93,42.17,47.96,50650,55030,78890,87710,99750,,
31020,"Longview, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,110,8.5,2.685,0.57,,,34.12,70970,2.5,23.42,27.59,32.06,38.32,50.36,48720,57380,66680,79710,104750,,
31020,"Longview, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,50,16.7,1.231,0.56,,,46.05,95790,2.5,35.51,37.65,44.45,48.91,62.48,73850,78300,92450,101740,129960,,
31020,"Longview, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,140,9,3.583,0.35,,,58.24,121140,3.2,33.28,44.93,59.89,72.5,77.18,69220,93460,124580,150800,160540,,
31020,"Longview, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,**,**,**,**,,,45.84,95340,18.1,24.47,31.99,47.57,59.97,66.54,50900,66530,98940,124730,138390,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,171330,1.2,28.084,0.83,,,56.4,117310,0.8,26.6,35.8,51.14,68.4,85.52,55320,74460,106380,142280,177880,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,15020,3.9,2.462,0.72,,,56.78,118100,1.9,34.04,42.11,53.54,66.31,81.18,70810,87600,111350,137920,168850,,
